product_name,corp_id,corp_login,expert_partner_name,expert_role,proficiency_level,proficiency_level_start,hire_type,tnps_numerator,tnps_denominator,ir_numerator,ir_denominator,sqs_numerator,sqs_denominator,handled_conversion_numerator,handled_conversion_denominator,aht_numerator,aht_denominator,cst_numerator,cst_denominator,cst_basic_numerator,cst_basic_denominator,cst_deluxe_numerator,cst_deluxe_denominator,cst_premium_numerator,cst_premiun_denominator,tnps_basic_numerator,tnps_basic_denominator,tnps_deluxe_numerator,tnps_deluxe_denominator,tnps_premium_numerator,tnps_premium_denominator,aht_basic_numerator,aht_basic_denominator,aht_deluxe_numerator,aht_deluxe_denominator,aht_premium_numerator,aht_premium_denominator
TTL Full Service Consumer,50002682058,HS464427,JDA,Tax Associate,PL2,PL2,New Hire,1,3,0,0,26.66,29.47,29,41,2702.616666,64,52.543567,27,10.887195,8,20.279351,15,21.377021,4,0,0,1,1,0,0,176.466666,6,499.233334,16,400.900001,7
TTL Assisted Consumer,50002682059,HB464428,JDA,Tax Associate,PL2,PL2,New Hire,22,27,25,26,111.83,122.8,0,0,5046.31666,290,0,0,0,0,0,0,0,0,1,1,16,21,4,4,90.833333,5,3992.966659,226,858.050002,49
TTL Full Service Consumer,50002682059,HB464428,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,1.16,1.46,0,0,43.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.866667,1,0,0,30.533333,1
TTL Assisted Consumer,50002682060,HG464429,JDA,Tax Associate,PL3,PL2,New Hire,11,13,9,11,169.9,210.9,0,0,6152.550001,378,0,0,0,0,0,0,0,0,0,0,6,8,5,5,158.466668,14,3650.616667,241,1968.683332,87
TTL Full Service Consumer,50002682060,HG464429,JDA,Tax Associate,PL3,PL2,New Hire,3,3,0,0,36.99,41.67,49,62,2015.633339,80,107.282066,51,15.659061,15,41.116061,18,50.506944,18,0,0,1,1,2,2,7.716667,3,263.150001,20,137.083334,16
TTL Assisted Consumer,50002682061,HM464430,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,0.75,0.84,0,0,5.683333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,4.983333,2
TTL Assisted Consumer,50002682062,JM464431,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,8.44,10.01,0,0,1394.43333,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173.116665,21,148.083332,6
TTL Full Service Consumer,50002682062,JM464431,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002682063,JM464432,JDA,Tax Associate,PL2,PL2,Re-Hire,0,1,0,0,28.16,34.86,0,0,1786.383334,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.483333,2,544.416667,15,860.450001,30
TTL Full Service Consumer,50002682063,JM464432,JDA,Tax Associate,PL2,PL2,Re-Hire,1,1,0,0,3.07,3.35,4,6,1628.633334,7,20.764649,4,3.706757,2,8.623396,1,8.434496,1,0,0,0,0,0,0,3.75,1,140.116667,3,0,0
TTL Assisted Consumer,50002682064,JM464433,JDA,Tax Associate,PL3,PL2,New Hire,7,10,9,10,119.62,138.87,0,0,7305.000002,267,0,0,0,0,0,0,0,0,0,0,6,7,1,3,344.250001,11,3919.866666,142,2171.550002,66
TTL Full Service Consumer,50002682064,JM464433,JDA,Tax Associate,PL3,PL2,New Hire,3,3,0,0,22.89,24.24,29,36,3079.516665,50,76.938174,31,11.051256,7,24.035056,11,38.076066,12,1,1,0,0,0,0,218.6,2,589.933333,13,665.766666,10
TTL Assisted Consumer,50002682065,JW464434,JDA,Tax Associate,PL3,PL2,New Hire,41,46,43,44,356.44,407.96,0,0,15539.38334,836,0,0,0,0,0,0,0,0,1,1,27,29,13,16,398.950001,22,8766.683335,403,4541.016669,266
TTL Full Service Consumer,50002682065,JW464434,JDA,Tax Associate,PL3,PL2,New Hire,6,6,0,0,79.19,85.21,95,111,3896.649996,149,200.802971,95,20.529184,16,45.055471,31,130.344823,47,1,1,0,0,1,1,305.716666,9,566.016665,25,586.016664,23
TTL Assisted Consumer,50002682066,JB464435,JDA,Tax Associate,PL3,PL2,New Hire,14,20,18,19,140.13,166.71,0,0,5922.566657,322,0,0,0,0,0,0,0,0,0,0,10,15,4,5,387.416666,14,3123.083322,176,1523.86667,67
TTL Full Service Consumer,50002682066,JB464435,JDA,Tax Associate,PL3,PL2,New Hire,1,1,0,0,33.74,37.69,44,53,2229.433335,78,83.177494,43,15.33824,12,34.500863,15,33.338391,16,0,0,0,0,0,0,4.8,1,742.033332,20,213.166667,9
TTL Assisted Consumer,50002682070,JA464439,JDA,Tax Associate,PL3,PL2,New Hire,9,13,10,12,127.35,163.37,0,0,6699.366673,326,0,0,0,0,0,0,0,0,0,0,7,7,1,5,30.883333,3,2815.700003,143,1938.550001,79
TTL Full Service Consumer,50002682070,JA464439,JDA,Tax Associate,PL3,PL2,New Hire,5,5,0,0,54.27,64.36,60,71,4167.283337,126,151.747477,64,20.194609,7,59.513935,28,72.038933,29,1,1,2,2,1,1,345.383335,7,1499.766668,30,449.616666,18
TTL Assisted Consumer,50002682071,JA464440,JDA,Tax Associate,PL3,PL2,New Hire,25,32,24,29,283.51,353.63,0,0,9737.166662,764,0,0,0,0,0,0,0,0,0,0,23,25,2,7,376.083337,51,5424.699997,386,2936.266663,181
TTL Full Service Consumer,50002682071,JA464440,JDA,Tax Associate,PL3,PL2,New Hire,16,18,0,0,99.63,109.41,129,166,2610.550005,217,447.621681,135,39.022865,29,173.766493,55,210.818516,49,1,1,1,1,4,4,126.750001,18,359.133334,40,735.200003,47
TTL Assisted Consumer,50002682072,JW464441,JDA,Tax Associate,PL3,PL2,New Hire,7,7,7,7,85.44,101.6,0,0,4355.599998,203,0,0,0,0,0,0,0,0,2,2,1,1,4,4,180.866667,9,1535.649999,80,1669.316666,71
TTL Full Service Consumer,50002682072,JW464441,JDA,Tax Associate,PL3,PL2,New Hire,3,4,0,0,40.98,46.88,49,58,5251.449999,83,171.945888,54,6.542096,5,39.80736,17,125.596432,32,1,1,1,1,1,1,105.983333,4,720.75,15,1288.383333,21
TTL Assisted Consumer,50002682073,KC464442,JDA,Tax Associate,PL2,PL2,New Hire,5,14,11,13,89,114.04,0,0,4759.383336,246,0,0,0,0,0,0,0,0,0,1,5,10,0,3,239.600001,17,2422.000001,128,518.033334,36
TTL Full Service Consumer,50002682073,KC464442,JDA,Tax Associate,PL2,PL2,New Hire,8,9,0,0,18.81,21.83,18,33,2111.266666,46,63.329953,20,23.436698,7,23.353618,9,16.539637,4,1,1,2,2,0,1,41.15,4,519.083331,17,303.033333,4
TTL Assisted Consumer,50002682075,JL464444,JDA,Tax Associate,PL3,PL2,New Hire,10,10,9,10,159.87,187.73,0,0,9495.36667,371,0,0,0,0,0,0,0,0,2,2,7,7,1,1,458.35,21,4769.449999,170,2465.51667,81
TTL Full Service Consumer,50002682075,JL464444,JDA,Tax Associate,PL3,PL2,New Hire,3,3,0,0,26.95,29.55,23,38,1347.949998,70,216.014768,23,53.145878,9,43.512587,7,119.356303,7,0,0,2,2,0,0,177.299999,8,369.95,18,177.483333,12
TTL Assisted Consumer,50002682076,JJ464445,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,1,1.82,0,0,15.916667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55,2,2.366667,1
TTL Full Service Consumer,50002682076,JJ464445,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,1.17,1.21,0,3,206.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,1,121.7,2,0,0
TTL Assisted Consumer,50002682077,JA464446,JDA,Tax Associate,PL3,PL2,New Hire,2,15,9,15,197.49,249.96,0,0,7476.016665,447,0,0,0,0,0,0,0,0,1,1,-1,8,2,6,189.983334,23,3331.883336,185,2384.766662,143
TTL Full Service Consumer,50002682077,JA464446,JDA,Tax Associate,PL3,PL2,New Hire,1,1,0,0,50.59,57.8,63,86,3535.566668,118,205.097326,69,37.699296,22,34.329421,12,133.068609,35,0,0,0,0,0,0,532.966667,16,633.050003,19,483.866665,25
TTL Assisted Consumer,50002682078,KP464447,JDA,Tax Associate,PL3,PL2,New Hire,24,27,24,25,188.19,222.03,0,0,8456.299996,468,0,0,0,0,0,0,0,0,2,2,14,15,8,10,238.866665,21,4129.949998,230,2743.333335,128
TTL Full Service Consumer,50002682078,KP464447,JDA,Tax Associate,PL3,PL2,New Hire,13,13,0,0,67.4,74.35,91,116,7450.133334,147,229.885953,94,27.830985,18,58.39154,33,143.663428,43,1,1,3,3,3,3,280.366667,10,1610.033334,32,1594.133333,27
TTL Assisted Consumer,50002682079,KA464448,JDA,Tax Associate,PL2,PL2,New Hire,10,19,17,19,89.98,119.47,0,0,4186.599996,251,0,0,0,0,0,0,0,0,1,1,5,13,4,5,114.133333,13,2166.799999,134,1470.366665,73
TTL Full Service Consumer,50002682079,KA464448,JDA,Tax Associate,PL2,PL2,New Hire,2,3,0,0,40.49,45.36,42,67,1135.516667,92,87.556122,44,22.927317,19,23.745654,15,40.883151,10,0,0,1,2,0,0,117.966666,15,531.133333,42,79.95,4
TTL Assisted Consumer,50002682080,KM464449,JDA,Tax Associate,PL2,PL2,New Hire,7,11,10,11,31.91,36.46,0,0,1591.499999,103,0,0,0,0,0,0,0,0,0,1,7,10,0,0,33.033333,3,1047.633331,75,229.650002,13
TTL Full Service Consumer,50002682080,KM464449,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,0.55,0.61,1,1,149.4,6,2.511194,1,0,0,2.511194,1,0,0,0,0,0,0,0,0,0,0,0,0,43.533333,1
TTL Assisted Consumer,50002682081,KU464450,JDA,Tax Expert,PL2,PL2,New Hire,3,3,3,3,29.91,35.95,0,0,2487.449998,93,0,0,0,0,0,0,0,0,0,0,2,2,1,1,309.733334,7,1537.383333,58,322.883332,14
TTL Full Service Consumer,50002682081,KU464450,JDA,Tax Expert,PL2,PL2,New Hire,2,3,0,0,8.09,9.01,5,11,2280.900001,23,41.231467,9,12.807984,3,28.423483,6,0,0,0,0,2,3,0,0,5.35,1,740.716667,14,16.95,2
TTL Assisted Consumer,50002682082,KS464451,JDA,Tax Associate,PL2,PL2,New Hire,25,32,31,32,393.14,478.3,0,0,14198.23333,926,0,0,0,0,0,0,0,0,0,0,18,24,5,6,489.749997,45,8429.833334,480,2856.850004,199
TTL Full Service Consumer,50002682082,KS464451,JDA,Tax Associate,PL2,PL2,New Hire,3,5,0,0,72.15,80.77,65,98,2048.949996,156,183.461201,71,72.061013,27,95.522283,39,11.602314,4,0,0,0,0,-1,1,119.966667,11,660.816663,45,187.899998,21
TTL Assisted Consumer,50002682083,KP464452,JDA,Tax Associate,PL2,PL2,New Hire,1,1,0,1,13.9,20.04,0,0,357.283335,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,342.866668,37,11.016667,2
TTL Full Service Consumer,50002682083,KP464452,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,3.03,3.69,0,3,111.899999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.449999,6,0,0
TTL Assisted Consumer,50002682084,LB464453,JDA,Tax Associate,PL3,PL2,New Hire,20,22,20,20,105.47,128.54,0,0,8525.08333,282,0,0,0,0,0,0,0,0,0,0,16,17,4,5,27.716666,3,5356.216661,165,2400.750003,77
TTL Full Service Consumer,50002682084,LB464453,JDA,Tax Associate,PL3,PL2,New Hire,1,1,1,1,14.32,16.3,14,19,2808.266669,42,49.875526,14,3.74456,2,2.944047,2,43.186919,10,0,0,0,0,1,1,45.083334,2,563.316666,14,250.083333,6
TTL Assisted Consumer,50002682085,LM464454,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,0,0,0,0,20.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.55,2,0,0
TTL Assisted Consumer,50002682086,LS464455,JDA,Tax Associate,PL2,PL2,New Hire,17,31,22,29,168.37,206.18,0,0,7499.6,455,0,0,0,0,0,0,0,0,0,2,13,22,4,7,299.450001,16,4083.049995,264,1791.149999,100
TTL Full Service Consumer,50002682086,LS464455,JDA,Tax Associate,PL2,PL2,New Hire,1,1,0,0,38.01,41.77,50,59,1473.783334,77,84.09828,53,17.955377,16,32.079389,22,34.063514,15,0,0,0,0,0,0,52.883332,4,368.233336,19,160.95,11
TTL Assisted Consumer,50002682087,QS464456,JDA,Tax Associate,PL3,PL2,New Hire,2,4,4,4,79.8,102.59,0,0,3272.816665,192,0,0,0,0,0,0,0,0,1,1,0,0,0,2,16.216667,2,2031.683333,113,1067.983331,63
TTL Full Service Consumer,50002682087,QS464456,JDA,Tax Associate,PL3,PL2,New Hire,2,2,0,0,24.89,27.14,34,37,677.199999,52,97.371508,39,7.94469,5,38.408019,21,51.018799,13,0,0,2,2,0,0,0,0,213.366666,16,96.5,8
TTL Assisted Consumer,50002682088,LC464457,JDA,Tax Associate,PL2,PL2,New Hire,17,21,21,21,104.98,124.44,0,0,4086.183336,225,0,0,0,0,0,0,0,0,0,0,10,13,7,8,438.583331,15,2321.350004,132,880.266667,50
TTL Full Service Consumer,50002682088,LC464457,JDA,Tax Associate,PL2,PL2,New Hire,7,7,0,0,24.93,28.61,32,39,3890.65,63,47.967396,36,14.652123,12,16.891118,14,16.424155,10,0,0,2,2,1,1,91.4,4,872.183334,20,1572.85,9
TTL Assisted Consumer,50002682089,LO464458,JDA,Tax Associate,PL3,PL2,New Hire,5,7,5,7,129.12,147.95,0,0,5727.066665,327,0,0,0,0,0,0,0,0,0,0,3,5,2,2,218.616666,16,2309.116666,158,1852.700001,82
TTL Full Service Consumer,50002682089,LO464458,JDA,Tax Associate,PL3,PL2,New Hire,5,7,0,0,37.14,39.51,35,46,3835.383335,72,83.875172,39,19.271171,11,25.611662,18,38.992339,10,0,0,3,3,0,0,3.15,1,1428.05,29,263.300001,6
TTL Assisted Consumer,50002682090,LM464459,JDA,Tax Associate,PL3,PL2,New Hire,13,13,12,12,59.41,65.65,0,0,1845.549999,129,0,0,0,0,0,0,0,0,0,0,10,10,3,3,90.233333,3,1143.466666,75,505.033331,33
TTL Full Service Consumer,50002682090,LM464459,JDA,Tax Associate,PL3,PL2,New Hire,1,1,0,0,12.23,12.79,14,18,613.816666,24,17.35563,15,3.568275,4,6.235179,6,7.552176,5,0,0,0,0,0,0,0,0,187.6,7,73.916666,3
TTL Assisted Consumer,50002682091,LV464460,JDA,Tax Associate,PL3,PL2,New Hire,34,37,33,35,184.7,233.54,0,0,7370.599994,465,0,0,0,0,0,0,0,0,0,0,21,23,13,14,329.05,20,3785.333329,221,2428.183332,146
TTL Full Service Consumer,50002682091,LV464460,JDA,Tax Associate,PL3,PL2,New Hire,9,11,0,0,63.15,72.99,61,83,2428.183332,139,111.712195,56,10.809792,10,43.470659,27,56.520997,18,1,1,3,3,2,2,181.55,8,679.666667,32,327.166666,26
TTL Assisted Consumer,50002682092,LH464461,JDA,Tax Associate,PL2,PL2,New Hire,8,9,7,8,38.98,45.64,0,0,3008.400002,111,0,0,0,0,0,0,0,0,0,0,7,8,1,1,328.133334,10,1670.900001,69,672.1,26
TTL Full Service Consumer,50002682092,LH464461,JDA,Tax Associate,PL2,PL2,New Hire,2,3,0,0,11.72,12.38,17,19,820.250001,25,28.547308,15,9.135197,6,10.05922,4,9.352891,5,0,0,2,3,0,0,0,0,511.683333,10,8.216667,2
TTL Assisted Consumer,50002682093,LD464462,JDA,Tax Associate,PL3,PL2,New Hire,11,12,10,12,120.27,134.62,0,0,8929.899996,264,0,0,0,0,0,0,0,0,0,0,5,6,6,6,30.25,2,5624.766669,120,2431.983329,81
TTL Full Service Consumer,50002682093,LD464462,JDA,Tax Associate,PL3,PL2,New Hire,3,3,0,0,33.11,35.23,25,43,2727.949997,72,95.983811,25,7.213648,4,23.766916,9,55.540101,10,1,1,0,0,1,1,58.783333,4,639.883332,12,368.55,13
TTL Assisted Consumer,50002682094,MZ464463,JDA,Tax Associate,PL3,PL2,New Hire,8,15,11,14,180.81,235.73,0,0,9130.966672,467,0,0,0,0,0,0,0,0,1,3,7,9,0,3,440.716666,26,3905.583338,243,3483.833334,166
TTL Full Service Consumer,50002682094,MZ464463,JDA,Tax Associate,PL3,PL2,New Hire,3,3,0,0,68.12,78.52,67,102,7664.133332,149,91.475489,75,20.872802,24,28.065517,24,42.53717,27,0,0,3,3,0,0,230.466666,14,1491.116666,48,960.583331,25
TTL Assisted Consumer,50002682095,MG464464,JDA,Tax Associate,PL3,PL2,New Hire,13,14,14,14,102.07,114.98,0,0,4957.500006,222,0,0,0,0,0,0,0,0,0,0,8,8,5,6,235.966668,11,1599.750004,84,2038.616666,71
TTL Full Service Consumer,50002682095,MG464464,JDA,Tax Associate,PL3,PL2,New Hire,4,4,0,0,39.65,42.47,36,47,2722.116662,81,72.501376,37,12.618132,9,21.702783,13,38.180461,15,0,0,1,1,1,1,83.233333,5,280.999998,12,358.2,10
TTL Assisted Consumer,50002682096,MM464465,JDA,Tax Associate,PL2,PL2,New Hire,6,6,6,6,61.54,78.35,0,0,7567.866673,138,0,0,0,0,0,0,0,0,0,0,4,4,2,2,146.916666,6,6495.183338,95,641.700002,19
TTL Full Service Consumer,50002682096,MM464465,JDA,Tax Associate,PL2,PL2,New Hire,2,2,0,0,16.62,19.44,22,30,3008.433331,41,29.834844,25,15.813019,13,8.78424,9,5.237585,3,0,0,1,1,0,0,20.566667,3,1906.499998,14,259.116666,5
TTL Assisted Consumer,50002682097,MH464466,JDA,Tax Associate,PL3,PL2,New Hire,13,21,17,20,264.73,307.18,0,0,11265.31667,581,0,0,0,0,0,0,0,0,1,1,7,11,5,7,473.200001,25,4983.400001,241,4562.049998,201
TTL Full Service Consumer,50002682097,MH464466,JDA,Tax Associate,PL3,PL2,New Hire,2,2,0,0,54.48,58.07,52,76,1813.933332,105,129.923222,65,30.749533,18,37.92113,22,61.252559,25,0,0,1,1,0,0,107.900001,8,782.666665,28,207.183333,19
TTL Assisted Consumer,50002682098,MA464467,JDA,Tax Associate,PL3,PL2,New Hire,16,18,18,18,105.82,134.38,0,0,6057.300004,334,0,0,0,0,0,0,0,0,0,0,13,15,3,3,330.65,19,3061.76667,176,2184.283336,109
TTL Full Service Consumer,50002682098,MA464467,JDA,Tax Associate,PL3,PL2,New Hire,6,11,0,0,55.33,61.93,86,95,8443.449999,166,169.285006,105,17.433069,18,40.80456,35,107.301476,51,0,2,2,2,0,0,265.2,7,624.799999,23,1684.349999,29
TTL Assisted Consumer,50002682099,MS464468,JDA,Tax Associate,PL3,PL2,New Hire,22,24,22,22,154.8,179.3,0,0,7563.68334,356,0,0,0,0,0,0,0,0,0,0,15,16,6,7,202.899999,16,3357.616673,169,3112.56667,120
TTL Full Service Consumer,50002682099,MS464468,JDA,Tax Associate,PL3,PL2,New Hire,9,9,0,0,68.75,76.16,78,93,6833.433333,142,208.528057,83,29.059581,19,47.270511,22,132.197965,42,0,0,3,3,1,1,111.433334,5,1493.400001,28,831.899999,20
TTL Assisted Consumer,50002682100,ML464469,JDA,Tax Associate,PL2,PL2,New Hire,3,3,3,3,58.98,72,0,0,2673.400001,152,0,0,0,0,0,0,0,0,0,0,2,2,1,1,276.783335,8,1706.716664,112,585.216667,19
TTL Full Service Consumer,50002682100,ML464469,JDA,Tax Associate,PL2,PL2,New Hire,2,2,0,0,18.23,19.57,24,29,1503.333332,39,37.566385,27,10.425315,10,22.664034,14,4.477036,3,0,0,0,0,0,0,81.416666,5,398.816666,16,68.25,2
TTL Assisted Consumer,50002682101,MS464470,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,6.99,9.06,0,0,580.233334,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.283333,1,500.183334,24,22.466667,1
TTL Full Service Consumer,50002682101,MS464470,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,1.21,1.37,0,0,81.283333,4,3.06554,1,0,0,3.06554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002682102,MY464471,JDA,Tax Associate,PL3,PL2,New Hire,7,9,9,9,104.76,122.01,0,0,4644.033339,258,0,0,0,0,0,0,0,0,0,0,3,4,4,5,244.783335,16,2135.833335,125,1821.733333,75
TTL Full Service Consumer,50002682102,MY464471,JDA,Tax Associate,PL3,PL2,New Hire,1,1,0,0,68.02,72.87,70,82,2277.516665,133,219.20235,71,48.612522,21,66.924082,25,96.838,24,0,0,1,1,0,0,153.099999,10,654.616666,23,364.716665,26
TTL Assisted Consumer,50002682104,MT464473,JDA,Tax Associate,PL3,PL2,New Hire,29,33,30,32,289.37,329.82,0,0,13570.95,618,0,0,0,0,0,0,0,0,0,2,21,21,9,9,647.9,25,5875.033334,254,4639.033331,182
TTL Full Service Consumer,50002682104,MT464473,JDA,Tax Associate,PL3,PL2,New Hire,10,10,0,0,72.03,76.51,90,106,7215.433335,159,216.637419,98,41.080589,25,58.325425,34,113.160138,37,0,0,5,5,2,2,407.649999,10,1265.783337,37,914.183333,29
TTL Assisted Consumer,50002682105,MH464474,JDA,Tax Associate,PL3,PL2,New Hire,15,23,19,23,291.43,327.35,0,0,10027.96666,674,0,0,0,0,0,0,0,0,0,2,13,15,2,6,445.466666,31,4801.616659,326,3035.583336,178
TTL Full Service Consumer,50002682105,MH464474,JDA,Tax Associate,PL3,PL2,New Hire,10,12,0,0,103.96,111.28,108,124,5436.366663,221,214.21534,117,30.257754,26,46.619985,32,137.337601,59,0,0,1,1,2,2,236.05,9,968.299999,33,945.566668,45
TTL Assisted Consumer,50002682106,ML464475,JDA,Tax Associate,PL2,PL2,New Hire,29,34,30,32,224.65,267.77,0,0,14281.65,567,0,0,0,0,0,0,0,0,2,2,21,23,6,7,497.916667,27,8365.966672,314,3485.583332,135
TTL Full Service Consumer,50002682106,ML464475,JDA,Tax Associate,PL2,PL2,New Hire,11,11,0,0,44.51,47.55,60,69,5609.733331,124,159.900561,68,33.817432,19,73.179056,31,52.904073,18,1,1,2,2,2,2,306.283335,11,1135.366664,34,808.55,22
TTL Assisted Consumer,50002682107,MK464476,JDA,Tax Associate,PL2,PL2,New Hire,0,2,2,2,4.54,5.17,0,0,305.483334,17,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,33.883334,2,220.233333,11,51.366667,4
TTL Full Service Consumer,50002682107,MK464476,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,0.94,1.03,1,1,6402.466666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6396.166666,2,0,0
TTL Assisted Consumer,50002682108,MA464477,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,2.07,2.84,0,0,266.850002,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.366667,2,192.683334,8,58.800001,4
TTL Full Service Consumer,50002682108,MA464477,JDA,Tax Associate,PL2,PL2,New Hire,0,0,0,0,3.27,3.35,2,4,157.583334,5,1.630314,2,1.630314,2,0,0,0,0,0,0,0,0,0,0,61.966667,2,7.45,1,0,0
TTL Assisted Consumer,50002682109,MJ464478,JDA,Tax Associate,PL2,PL2,New Hire,13,13,11,12,162.7,190.95,0,0,12671.56667,393,0,0,0,0,0,0,0,0,1,1,8,8,4,4,1596.216666,40,4651.91667,157,3216.899999,93
TTL Full Service Consumer,50002682109,MJ464478,JDA,Tax Associate,PL2,PL2,New Hire,4,6,0,0,30.53,32.54,38,55,4115.416662,67,125.103324,38,33.020356,13,48.879727,17,43.203241,8,0,0,0,0,1,1,474.183333,9,946.549998,15,356.399999,7
TTL Assisted Consumer,50002682110,MJ464479,JDA,Tax Associate,PL3,PL2,New Hire,22,32,25,28,260.59,324.04,0,0,7256.766663,633,0,0,0,0,0,0,0,0,1,1,10,14,10,16,117.183332,24,2835.733326,246,3444.150004,249
TTL Full Service Consumer,50002682110,MJ464479,JDA,Tax Associate,PL3,PL2,New Hire,5,8,0,0,76.05,84.36,101,120,3934.483333,168,142.214285,112,21.005728,21,38.279133,32,82.929424,59,1,1,2,3,0,0,139.483333,9,646.75,26,395.950002,23
TTL Assisted Consumer,50002682111,MT464480,JDA,Tax Associate,PL2,PL2,New Hire,2,3,3,3,41.94,51,0,0,2128.733328,110,0,0,0,0,0,0,0,0,0,0,2,3,0,0,123.866666,3,1606.299997,87,358.283332,14
TTL Full Service Consumer,50002682111,MT464480,JDA,Tax Associate,PL2,PL2,New Hire,-2,2,0,0,3.86,4.22,4,6,246.266666,8,8.765769,4,7.075512,3,1.690257,1,0,0,0,0,0,0,0,0,0,0,135.499999,5,0,0
TTL Assisted Consumer,50002682112,MB464481,JDA,Tax Associate,PL2,PL2,Re-Hire,3,5,4,5,28.88,37.65,0,0,2971.616667,88,0,0,0,0,0,0,0,0,0,0,1,3,2,2,60.116666,3,711.216666,45,2096.166668,32
TTL Full Service Consumer,50002682112,MB464481,JDA,Tax Associate,PL2,PL2,Re-Hire,1,1,0,0,7.17,9.11,7,13,2499.16667,24,24.332603,9,13.772019,4,3.054392,2,7.506192,3,0,0,1,1,0,0,0,0,554.816668,7,110.083334,3
TTL Assisted Consumer,50002682113,MA464482,JDA,Tax Associate,PL3,PL2,New Hire,9,11,10,11,110.11,137.39,0,0,4529.299994,276,0,0,0,0,0,0,0,0,0,0,6,8,3,3,180.066666,14,2593.883332,142,967.549998,62
TTL Full Service Consumer,50002682113,MA464482,JDA,Tax Associate,PL3,PL2,New Hire,1,1,0,0,20.06,22.71,23,32,802.950001,46,69.151621,23,9.89194,5,13.862501,8,45.39718,10,1,1,0,0,0,0,139.100001,9,166.999999,11,23.766667,3
TTL Assisted Consumer,50002682114,MR464483,JDA,Tax Associate,PL3,PL2,New Hire,9,10,9,10,162.58,187.89,0,0,5610.333336,332,0,0,0,0,0,0,0,0,0,0,3,3,6,7,232.966666,15,2045.100002,108,2308.549997,116
TTL Full Service Consumer,50002682114,MR464483,JDA,Tax Associate,PL3,PL2,New Hire,6,7,0,0,51.11,55.08,82,93,8355.799999,114,182.639321,83,23.729341,18,42.072879,24,116.837101,41,1,1,2,3,1,1,230.166667,6,1201.999999,18,1562.350003,25
TTL Assisted Consumer,50002682115,MR464484,JDA,Tax Associate,PL3,PL2,New Hire,12,16,15,16,98.5,126.28,0,0,7898.733336,279,0,0,0,0,0,0,0,0,0,0,7,8,5,8,126.6,13,2453.066668,122,4030.800002,95
TTL Full Service Consumer,50002682115,MR464484,JDA,Tax Associate,PL3,PL2,New Hire,8,8,0,0,43.1,48.63,63,77,5263.683338,99,128.388099,71,14.56344,12,28.348572,26,85.476087,33,1,1,1,1,0,0,195.100001,7,641.800001,21,884.216667,14
TTL Assisted Consumer,50002682116,MM464485,JDA,Tax Associate,PL2,PL2,New Hire,23,25,25,25,175.33,210.16,0,0,9336.433332,443,0,0,0,0,0,0,0,0,2,2,10,11,11,12,705.066667,32,3696.383332,178,3362.233335,143
TTL Full Service Consumer,50002682116,MM464485,JDA,Tax Associate,PL2,PL2,New Hire,11,11,0,0,70.06,75.6,81,109,4422.849996,158,210.545037,83,34.840181,21,74.37686,31,101.327996,31,0,0,4,4,1,1,246.116667,11,882.949998,36,620.75,22
TTL Assisted Consumer,50002682117,MB464486,JDA,Tax Associate,PL2,PL2,New Hire,3,3,3,3,17.69,21.34,0,0,1034.766666,41,0,0,0,0,0,0,0,0,0,0,2,2,1,1,39.95,3,823.599998,33,107.450001,4
TTL Full Service Consumer,50002682117,MB464486,JDA,Tax Associate,PL2,PL2,New Hire,0,2,0,0,10.48,11.79,7,11,553.799999,18,8.584717,7,7.292159,5,1.292558,2,0,0,-1,1,1,1,0,0,86.75,2,281.233333,8,19.3,2
