product_name,corp_id,corp_login,expert_partner_name,expert_role,proficiency_level,proficiency_level_start,hire_type,new_returning_customer,tnps_numerator,tnps_denominator,ir_numerator,ir_denominator,sqs_numerator,sqs_denominator,handled_conversion_numerator,handled_conversion_denominator,aht_numerator,aht_denominator,cst_numerator,cst_denominator,cst_basic_numerator,cst_basic_denominator,cst_deluxe_numerator,cst_deluxe_denominator,cst_premium_numerator,cst_premiun_denominator,tnps_basic_numerator,tnps_basic_denominator,tnps_deluxe_numerator,tnps_deluxe_denominator,tnps_premium_numerator,tnps_premium_denominator,aht_basic_numerator,aht_basic_denominator,aht_deluxe_numerator,aht_deluxe_denominator,aht_premium_numerator,aht_premium_denominator
TTL Assisted Consumer,50002725404,LBATEMAN1,INTUIT,Tax Associate,PL3,PL3,New Hire,Returning,6,6,6,6,0,0,0,0,3274.366662,114,0,0,0,0,0,0,0,0,0,0,2,2,3,3,14.883333,1,358.63333,21,2644.849999,90
TTL Assisted Consumer,50002725404,LBATEMAN1,INTUIT,Tax Associate,PL3,PL3,New Hire,New,4,5,5,5,0,0,0,0,1147.766665,31,0,0,0,0,0,0,0,0,1,1,1,1,2,3,48.433333,4,100.783333,4,812.849999,17
TTL Assisted Consumer,50002725404,LBATEMAN1,INTUIT,Tax Associate,PL3,PL3,New Hire,Unknown,0,0,0,0,74.77,89.64,0,0,187.966667,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725404,LBATEMAN1,INTUIT,Tax Associate,PL3,PL3,New Hire,Returning,0,3,1,2,0,0,32,38,4884.349997,244,119.899006,32,11.95891,6,18.166774,8,84.827803,17,0,0,0,1,1,1,46.716667,8,436.533334,29,1567.816665,71
TTL Full Service Consumer,50002725404,LBATEMAN1,INTUIT,Tax Associate,PL3,PL3,New Hire,New,3,5,4,5,0,0,20,30,3537.083338,191,98.221526,18,1.734524,1,0.620033,1,92.183318,15,0,0,0,0,0,0,106.683333,12,168.950002,21,799.516667,28
TTL Full Service Consumer,50002725404,LBATEMAN1,INTUIT,Tax Associate,PL3,PL3,New Hire,Unknown,0,0,0,0,197.14,220.72,0,0,237.65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725408,ATOEYRAE,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,5,5,5,5,0,0,0,0,1065.183331,48,0,0,0,0,0,0,0,0,0,0,1,1,4,4,8.016666,2,246.999999,14,777.983332,30
TTL Assisted Consumer,50002725408,ATOEYRAE,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,0,0,0,0,0,0,0,230.766667,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.966667,7,112.833333,7
TTL Assisted Consumer,50002725408,ATOEYRAE,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,33.94,43.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725408,ATOEYRAE,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,5,7,0,0,0,0,7,35,2878.050002,125,16.842088,12,14.253189,10,2.588899,2,0,0,0,0,0,0,0,0,39.366667,8,481.183334,17,146.9,3
TTL Full Service Consumer,50002725408,ATOEYRAE,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,13,18,1,3,0,0,13,32,4780.466668,187,67.583615,40,46.301786,29,14.944576,9,6.337253,2,1,1,2,2,-1,1,725.166667,34,955.150002,40,603.033335,27
TTL Full Service Consumer,50002725408,ATOEYRAE,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,140.06,168.05,0,0,68.816666,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725409,CMASON10,INTUIT,Tax Associate,PL1,PL1,New Hire,New,0,0,0,0,0,0,0,0,7.033333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725409,CMASON10,INTUIT,Tax Associate,PL1,PL1,New Hire,Unknown,0,0,0,0,0.65,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725409,CMASON10,INTUIT,Tax Associate,PL1,PL1,New Hire,Returning,0,0,0,0,0,0,0,0,20.283333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.283333,1
TTL Assisted Consumer,50002725410,SENGELMANN,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,8,10,9,9,0,0,0,0,1139.933335,53,0,0,0,0,0,0,0,0,0,0,4,6,4,4,35.116667,2,358.116667,19,746.700001,32
TTL Assisted Consumer,50002725410,SENGELMANN,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,0,0,0,0,0,0,0,386.583334,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.966667,7,133.616667,3
TTL Assisted Consumer,50002725410,SENGELMANN,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,36.29,45.42,0,0,70.85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725410,SENGELMANN,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,4,4,2,2,0,0,4,9,1519.783332,62,17.354375,12,5.628818,5,3.012264,3,8.713293,4,1,1,1,1,1,1,315.016668,13,251.116667,15,482.883332,11
TTL Full Service Consumer,50002725410,SENGELMANN,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,2,1,2,0,0,2,17,1243.750002,65,8.00929,5,4.258891,3,3.750399,2,0,0,0,0,0,0,0,0,198.066666,8,22.416667,3,23.9,2
TTL Full Service Consumer,50002725410,SENGELMANN,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,55.89,67.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725438,DBROWN60,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,0,0,0,0,0,0,0,259.116668,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.45,6,94.683333,8,100.183335,9
TTL Assisted Consumer,50002725438,DBROWN60,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,1,1,1,1,0,0,0,0,1087.16667,89,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.100001,4,221.599999,20,839.600003,63
TTL Assisted Consumer,50002725438,DBROWN60,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,63.54,87.04,0,0,17.45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725438,DBROWN60,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,-1,1,0,1,0,0,20,32,2699.549998,228,56.919709,49,25.519501,29,16.345652,12,15.054556,8,0,0,0,0,0,0,203.066665,19,336.233333,36,431.483335,36
TTL Full Service Consumer,50002725438,DBROWN60,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,5,7,0,1,0,0,13,31,2206.633332,209,39.464057,28,12.715839,14,23.270572,12,3.477646,2,0,0,1,1,0,0,65.249999,9,72.283334,11,36.133333,6
TTL Full Service Consumer,50002725438,DBROWN60,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,195.98,235.87,0,0,127.816666,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725439,ERUGGIERO,INTUIT,Tax Associate,PL3,PL3,New Hire,New,0,0,0,0,0,0,0,0,456.416667,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.166667,1,9.15,1,212.6,8
TTL Assisted Consumer,50002725439,ERUGGIERO,INTUIT,Tax Associate,PL3,PL3,New Hire,Returning,0,0,0,0,0,0,0,0,784.766666,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.75,1,97.2,6,583.433333,25
TTL Assisted Consumer,50002725439,ERUGGIERO,INTUIT,Tax Associate,PL3,PL3,New Hire,Unknown,0,0,0,0,13.13,15.17,0,0,61.583333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725439,ERUGGIERO,INTUIT,Tax Associate,PL3,PL3,New Hire,New,0,0,0,0,0,0,5,13,1429.583333,38,13.436517,5,3.824968,2,0,0,9.611549,3,0,0,0,0,0,0,10.066666,3,0,0,60.716668,5
TTL Full Service Consumer,50002725439,ERUGGIERO,INTUIT,Tax Associate,PL3,PL3,New Hire,Returning,0,0,0,0,0,0,7,7,1021.216665,35,16.387629,6,0,0,4.546924,2,11.840705,4,0,0,0,0,0,0,14.633333,1,151.233333,2,261.166666,13
TTL Full Service Consumer,50002725439,ERUGGIERO,INTUIT,Tax Associate,PL3,PL3,New Hire,Unknown,0,0,0,0,30.47,37.06,0,0,4.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725440,CHITCHCOCK1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,23.82,30.65,0,0,48.833334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725440,CHITCHCOCK1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,0,0,0,0,0,0,0,0,966.016667,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.633333,1,367.166668,12,572.533333,20
TTL Assisted Consumer,50002725440,CHITCHCOCK1,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,0,0,0,0,0,0,0,155.033333,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.733333,1,77.783333,1,64.516667,2
TTL Full Service Consumer,50002725440,CHITCHCOCK1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,6,8,1,1,0,0,2,6,1925.400002,43,30.417939,14,8.685967,6,12.168947,5,9.563025,3,0,0,0,2,0,0,100.033333,3,447.550001,8,157.783333,5
TTL Full Service Consumer,50002725440,CHITCHCOCK1,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,4,4,0,0,0,0,1,4,792.066666,30,13.268914,5,7.272308,3,2.185677,1,3.810929,1,0,0,1,1,0,0,22.7,2,235.166667,3,0,0
TTL Full Service Consumer,50002725440,CHITCHCOCK1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,36.89,43.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725441,AMOHAMADIN,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,3,3,3,3,0,0,0,0,1569.200004,107,0,0,0,0,0,0,0,0,0,0,1,1,2,2,55.666667,8,420.883333,38,958.750003,55
TTL Assisted Consumer,50002725441,AMOHAMADIN,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,0,0,0,0,0,0,0,439.166668,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.916667,4,102.066667,8,93.350001,8
TTL Assisted Consumer,50002725441,AMOHAMADIN,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,68.96,91.21,0,0,164.983333,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725441,AMOHAMADIN,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,0,0,0,0,0,0,5,7,862.433335,80,16.954541,7,6.196224,3,6.166245,2,4.592072,2,0,0,0,0,0,0,11.7,2,419.45,27,134.566668,11
TTL Full Service Consumer,50002725441,AMOHAMADIN,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,70.2,85.7,0,0,58.65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725441,AMOHAMADIN,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,2,2,1,1,0,0,5,11,841.916666,83,8.070814,4,1.279796,1,6.791018,3,0,0,0,0,0,0,0,0,16.333333,5,134.683333,7,88.166667,4
TTL Full Service Consumer,50002725443,KPRESTRIDGE,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,1,1,0,1,8.37,8.75,0,0,123.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725443,KPRESTRIDGE,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,1,1,0,0,0,0,0,1,134.666668,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.366667,1,0,0,0,0
TTL Full Service Consumer,50002725443,KPRESTRIDGE,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,0,0,0,0,0,0,0,0,117.35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.016667,1,0,0,20.333333,1
TTL Full Service Consumer,50002725450,LGONZALEZ14,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,0,0,0,0,0,2,3,58.333334,11,11.239068,3,1.661606,1,2.62675,1,6.950712,1,0,0,0,0,0,0,2.566667,1,9.283333,2,12.783333,1
TTL Full Service Consumer,50002725450,LGONZALEZ14,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,0,0,0,0,0,0,1,2,79.466667,10,2.025178,1,2.025178,1,0,0,0,0,0,0,0,0,0,0,0,0,25.483333,4,18.066667,1
TTL Full Service Consumer,50002725450,LGONZALEZ14,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,4.51,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725451,RWESLEY1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,1,1,1,1,63.13,76.54,0,0,92.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725451,RWESLEY1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,9,9,9,9,0,0,0,0,1635.233333,72,0,0,0,0,0,0,0,0,0,0,4,4,5,5,4.483333,1,577.45,28,1048.783333,42
TTL Assisted Consumer,50002725451,RWESLEY1,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,0,0,0,0,0,0,0,372.016667,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.483334,2,183.1,6,87.433333,4
TTL Full Service Consumer,50002725451,RWESLEY1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,2,4,0,1,0,0,8,15,2223.916667,103,26.281974,22,8.255581,10,10.49948,8,7.526913,4,0,0,0,0,0,2,4.066667,1,238.116666,16,578.783333,30
TTL Full Service Consumer,50002725451,RWESLEY1,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,4,4,1,1,0,0,7,16,1260.349997,86,21.667371,16,18.274897,13,3.392474,3,0,0,0,0,0,0,1,1,79.933333,6,20.35,2,212.8,7
TTL Full Service Consumer,50002725451,RWESLEY1,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,99.19,117.89,0,0,198.166667,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725471,ALALANI,INTUIT,Tax Associate,PL2,PL2,New Hire,New,1,1,1,1,0,0,0,0,462.883333,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39.666667,2,170.966666,7,124.633334,4
TTL Assisted Consumer,50002725471,ALALANI,INTUIT,Tax Associate,PL2,PL2,New Hire,Returning,2,2,2,2,0,0,0,0,1271.48333,62,0,0,0,0,0,0,0,0,0,0,1,1,1,1,27.5,1,532.883332,33,667.083331,23
TTL Assisted Consumer,50002725471,ALALANI,INTUIT,Tax Associate,PL2,PL2,New Hire,Unknown,0,0,0,0,23.76,28.12,0,0,206.316668,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725471,ALALANI,INTUIT,Tax Associate,PL2,PL2,New Hire,Returning,3,5,1,1,0,0,11,13,1586.300002,76,30.485169,11,1.945048,2,20.481723,8,8.058398,1,0,0,1,1,0,0,262.250001,11,501.816668,29,113.333333,5
TTL Full Service Consumer,50002725471,ALALANI,INTUIT,Tax Associate,PL2,PL2,New Hire,New,3,3,0,0,0,0,5,11,940.149999,54,27.513801,5,7.12714,2,9.15025,1,11.236411,2,0,0,1,1,0,0,25.55,3,90.233333,3,38.333333,6
TTL Full Service Consumer,50002725471,ALALANI,INTUIT,Tax Associate,PL2,PL2,New Hire,Unknown,0,0,0,0,57.32,66.73,0,0,28.583334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725472,ANGUYEN26,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,0,0,0,0,0,0,0,24.616666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1,1.083333,2,20.783333,1
TTL Assisted Consumer,50002725472,ANGUYEN26,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,-1,2,0,1,0,0,0,0,334.116668,17,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,95.416667,3,223.983335,12
TTL Assisted Consumer,50002725472,ANGUYEN26,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,7.69,9.79,0,0,11.516667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725472,ANGUYEN26,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,0,0,0,0,0,0,12,13,1487.000001,57,31.464813,18,4.871189,6,11.925966,5,14.667658,7,0,0,0,0,0,0,9.933333,2,452.383333,16,135.966668,7
TTL Full Service Consumer,50002725472,ANGUYEN26,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,2,4,0,1,0,0,8,15,1472.350002,58,22.546017,13,8.672987,6,5.428417,4,8.444613,3,0,0,-1,1,1,1,83.8,5,22.466667,4,98.116666,2
TTL Full Service Consumer,50002725472,ANGUYEN26,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,45.07,51.18,0,0,36.899999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725473,KPECORARO,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,19.64,22.78,0,0,46.733333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725473,KPECORARO,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,1,1,0,0,0,0,2,4,595.3,34,6.934334,1,6.934334,1,0,0,0,0,0,0,0,0,0,0,0,0,59.1,1,0,0
TTL Full Service Consumer,50002725473,KPECORARO,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,0,0,0,0,0,0,0,1,125.466667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.35,1,0,0,48.6,1
TTL Assisted Consumer,50002725475,NMORA,INTUIT,Tax Associate,PL2,PL2,New Hire,Returning,0,3,2,3,0,0,0,0,1581.483329,49,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,910.649997,29,607.166665,17
TTL Assisted Consumer,50002725475,NMORA,INTUIT,Tax Associate,PL2,PL2,New Hire,New,2,2,1,1,0,0,0,0,768.8,24,0,0,0,0,0,0,0,0,0,0,0,0,2,2,139.833334,3,87.483334,3,85.816666,5
TTL Assisted Consumer,50002725475,NMORA,INTUIT,Tax Associate,PL2,PL2,New Hire,Unknown,0,0,0,0,16.97,20.49,0,0,294.75,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725475,NMORA,INTUIT,Tax Associate,PL2,PL2,New Hire,New,3,3,0,0,0,0,8,24,1868.249996,88,50.471591,8,10.204085,5,11.665109,1,28.602397,2,0,0,0,0,0,0,22.65,7,37.016667,4,70.3,3
TTL Full Service Consumer,50002725475,NMORA,INTUIT,Tax Associate,PL2,PL2,New Hire,Returning,0,2,0,0,0,0,12,23,1940.05,73,35.893505,11,6.242694,4,29.650811,7,0,0,0,0,0,0,0,0,162.066667,3,567.683332,25,28.7,4
TTL Full Service Consumer,50002725475,NMORA,INTUIT,Tax Associate,PL2,PL2,New Hire,Unknown,0,0,0,0,56.47,72.56,0,0,72.766667,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725476,KDURR,INTUIT,Tax Associate,PL2,PL2,New Hire,New,0,0,0,0,0,0,0,0,964.7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.316668,4,165.883333,10,204.233333,6
TTL Assisted Consumer,50002725476,KDURR,INTUIT,Tax Associate,PL2,PL2,New Hire,Returning,0,1,1,1,0,0,0,0,1712.499997,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.666666,2,672.633333,29,940.916665,32
TTL Assisted Consumer,50002725476,KDURR,INTUIT,Tax Associate,PL2,PL2,New Hire,Unknown,0,0,0,0,32.84,41.89,0,0,139.566668,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725476,KDURR,INTUIT,Tax Associate,PL2,PL2,New Hire,New,2,2,0,0,0,0,6,14,1647.333332,35,17.803047,5,6.183418,2,11.619629,3,0,0,0,0,1,1,0,0,87.283333,2,324.816665,7,0.933333,1
TTL Full Service Consumer,50002725476,KDURR,INTUIT,Tax Associate,PL2,PL2,New Hire,Returning,1,3,0,1,0,0,12,14,1771.183335,44,20.982997,12,3.980144,3,15.490362,8,1.512491,1,0,0,1,1,0,0,5.85,2,741.733334,20,326.333334,5
TTL Full Service Consumer,50002725476,KDURR,INTUIT,Tax Associate,PL2,PL2,New Hire,Unknown,0,0,0,0,32.94,39.69,0,0,7.866667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725478,SPHILLIPS13,INTUIT,Tax Specialist,OTHER,OTHER,New Hire,Returning,0,0,0,0,0,0,0,0,19.516667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725478,SPHILLIPS13,INTUIT,Tax Specialist,OTHER,OTHER,New Hire,New,0,0,0,0,0,0,0,0,1.383334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725478,SPHILLIPS13,INTUIT,Tax Specialist,OTHER,OTHER,New Hire,Unknown,0,0,0,0,2.3,3.49,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725479,RWILSON22,INTUIT,Tax Associate,PL2,PL2,New Hire,Unknown,0,0,0,0,28.69,35.09,0,0,120.166667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725479,RWILSON22,INTUIT,Tax Associate,PL2,PL2,New Hire,Returning,3,4,3,3,0,0,0,0,1150.633335,51,0,0,0,0,0,0,0,0,0,0,3,3,0,1,20.833334,3,518.183333,19,574.900001,27
TTL Assisted Consumer,50002725479,RWILSON22,INTUIT,Tax Associate,PL2,PL2,New Hire,New,0,0,0,0,0,0,0,0,584.416664,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.583333,2,87.083332,7,152.666666,8
TTL Full Service Consumer,50002725479,RWILSON22,INTUIT,Tax Associate,PL2,PL2,New Hire,Unknown,0,0,0,0,21.01,24.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725479,RWILSON22,INTUIT,Tax Associate,PL2,PL2,New Hire,New,0,0,0,0,0,0,4,7,487.099998,26,9.582166,4,2.543461,2,2.541173,1,4.497532,1,0,0,0,0,0,0,135.75,6,99.500001,3,0,0
TTL Full Service Consumer,50002725479,RWILSON22,INTUIT,Tax Associate,PL2,PL2,New Hire,Returning,0,0,0,0,0,0,4,5,293.183335,21,14.173813,4,4.308072,1,9.865741,3,0,0,0,0,0,0,0,0,0,0,86.200002,7,106.016666,6
TTL Assisted Consumer,50002725480,RGUPTA51,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,0,4,3,4,0,0,0,0,2027.133333,69,0,0,0,0,0,0,0,0,1,1,-1,1,0,2,20.733333,3,462.983334,22,1543.416666,44
TTL Assisted Consumer,50002725480,RGUPTA51,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,1,1,1,1,0,0,0,0,409.7,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,116.45,5,77.183333,6,148.9,4
TTL Assisted Consumer,50002725480,RGUPTA51,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,50.51,62.94,0,0,6.966667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725480,RGUPTA51,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,2,2,0,0,0,0,10,13,1124.749997,80,29.30393,12,15.732785,7,8.114077,3,5.457068,2,1,1,0,0,0,0,190.683333,13,43.950001,4,210.499999,14
TTL Full Service Consumer,50002725480,RGUPTA51,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,2,1,1,0,0,9,13,1059.150003,55,19.015807,10,11.755921,6,4.757338,3,2.502548,1,0,0,-1,1,0,0,60.533335,6,102.45,6,0,0
TTL Full Service Consumer,50002725480,RGUPTA51,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,1,1,0,0,61.3,74.17,0,0,84.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725486,MWILSON29,INTUIT,Tax Specialist,OTHER,OTHER,New Hire,Returning,0,0,0,0,0,0,0,0,55.6,3,4.329911,1,4.329911,1,0,0,0,0,0,0,0,0,0,0,0,0,55.083333,2,0,0
TTL Full Service Consumer,50002725486,MWILSON29,INTUIT,Tax Specialist,OTHER,OTHER,New Hire,New,0,0,0,0,0,0,0,0,12.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002725486,MWILSON29,INTUIT,Tax Specialist,OTHER,OTHER,New Hire,Unknown,0,0,0,0,1.85,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725487,DDEDIC,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,2,2,2,2,0,0,0,0,1182.583334,40,0,0,0,0,0,0,0,0,0,0,1,1,1,1,33.716667,3,125.016667,9,1023.85,28
TTL Assisted Consumer,50002725487,DDEDIC,INTUIT,Tax Specialist,PL1,PL1,New Hire,Unknown,0,0,0,0,35.15,43.08,0,0,14.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002725487,DDEDIC,INTUIT,Tax Specialist,PL1,PL1,New Hire,New,0,0,0,0,0,0,0,0,408.633332,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.449999,4,283.5,7
TTL Full Service Consumer,50002725487,DDEDIC,INTUIT,Tax Specialist,PL1,PL1,New Hire,Returning,0,2,1,2,0,0,1,9,1079.183337,75,19.420632,13,9.260128,10,1.166019,1,8.994485,2,0,0,0,0,1,1,78.783333,5,185.216668,18,232.900003,18
